z,y,x,pose
0.02983750030398369,0.022549999877810478,0.007149999961256981,bend_forward_down
-0.017737500369548798,-0.011687500402331352,0.014437500387430191,bend_forward_down
0.050599999725818634,-0.012787500396370888,0.0034374999813735485,bend_forward_down
-0.020212499424815178,-0.0042624999769032,0.022962499409914017,bend_forward_down
0.05431250110268593,-0.048262499272823334,-0.01484999991953373,bend_forward_down
-0.017737500369548798,0.011549999937415123,0.032862499356269836,bend_forward_down
0.05555000156164169,-0.05678749829530716,-0.03932499885559082,bend_forward_down
-0.017737500369548798,0.031075000762939453,0.0364375002682209,bend_forward_down
0.07026249915361404,-0.05321250110864639,-0.07108750194311142,bend_forward_down
-0.015262499451637268,0.03355000168085098,0.03162499889731407,bend_forward_down
0.07878749817609787,-0.005499999970197678,-0.09184999763965607,bend_forward_down
-0.0042624999769032,0.03478749841451645,0.020624998956918716,bend_forward_down
0.07878749817609787,0.036024998873472214,-0.09542500227689743,bend_forward_down
0.06778749823570251,0.0873124971985817,-0.07961250096559525,bend_forward_down
0.006737499963492155,0.02502499893307686,0.009624999947845936,bend_forward_down
0.04455000162124634,0.10449999570846558,-0.06132499873638153,bend_forward_down

0.018837500363588333,0.10683749616146088,-0.04908749833703041,bend_forward_down
0.018975000828504562,0.0017874999903142452,-0.007562499959021807,bend_forward_down
0.009074999950826168,0.10559999942779541,-0.030662499368190765,bend_forward_down
0.022549999877810478,-0.007974999956786633,-0.018562499433755875,bend_forward_down
0.011549999937415123,0.12759999930858612,-0.00989999994635582,bend_forward_down
0.026262499392032623,-0.012787500396370888,-0.03437500074505806,bend_forward_down
0.009074999950826168,0.14959999918937683,-0.006324999965727329,bend_forward_down
0.03726249933242798,-0.012787500396370888,-0.04661250114440918,bend_forward_down
0.0042624999769032,0.14836250245571136,-0.023375000804662704,bend_forward_down
0.04455000162124634,-0.023787500336766243,-0.050324998795986176,bend_forward_down
-0.0031624999828636646,0.12155000120401382,-0.04413750022649765,bend_forward_down
0.05073750019073486,-0.03478749841451645,-0.042899999767541885,bend_forward_down
-0.014162499457597733,0.11659999936819077,-0.06613750010728836,bend_forward_down
0.05555000156164169,-0.04221250116825104,-0.025849999859929085,bend_forward_down
-0.022687500342726707,0.08249999582767487,-0.07713750004768372,bend_forward_down
0.053075000643730164,-0.04221250116825104,-0.0038499999791383743,bend_forward_down
0.007837500423192978,0.03478749841451645,-0.0648999959230423,bend_forward_down
0.03849999979138374,-0.03355000168085098,0.02186249941587448,bend_forward_down
0.05926249921321869,-0.05678749829530716,-0.025849999859929085,bend_forward_down
0.023787500336766243,-0.04221250116825104,0.04496249929070473,bend_forward_down
0.1190750002861023,-0.16926249861717224,0.013199999928474426,bend_forward_down
0.007974999956786633,-0.05926249921321869,0.05967500060796738,bend_forward_down
0.16307500004768372,-0.20954999327659607,0.04262499883770943,bend_forward_down
-0.006737499963492155,-0.0752125009894371,0.07067500054836273,bend_forward_down
0.1691250056028366,-0.20102499425411224,0.02914999984204769,bend_forward_down
-0.020212499424815178,-0.08002500236034393,0.07438749819993973,bend_forward_down
0.12388750165700912,-0.17173749208450317,-0.018562499433755875,bend_forward_down
-0.018975000828504562,-0.09473749995231628,0.07672499865293503,bend_forward_down
0.058024998754262924,-0.13997499644756317,-0.07342500239610672,bend_forward_down
-0.011687500402331352,-0.10449999570846558,0.07919999957084656,bend_forward_down
-0.0042624999769032,-0.09721250087022781,-0.10889999568462372,bend_forward_down
0.005499999970197678,-0.09955000132322311,0.07438749819993973,bend_forward_down
-0.05926249921321869,-0.010449999943375587,-0.11137499660253525,bend_forward_down
0.022549999877810478,-0.08249999582767487,0.06462500244379044,bend_forward_down
-0.10202500224113464,0.10326249897480011,-0.10766249895095825,bend_forward_down
0.031075000762939453,-0.05926249921321869,0.04619999974966049,bend_forward_down
-0.11921250075101852,0.1863124966621399,-0.13089999556541443,bend_forward_down
0.03231250122189522,-0.04702499881386757,0.02914999984204769,bend_forward_down
0.03849999979138374,-0.045787498354911804,0.02186249941587448,bend_forward_down
-0.11921250075101852,0.2644124925136566,-0.1601874977350235,bend_forward_down
-0.1069749966263771,0.2620750069618225,-0.201712504029274,bend_forward_down
0.048262499272823334,-0.03973750025033951,0.022962499409914017,bend_forward_down
0.0518375001847744,-0.03478749841451645,0.022962499409914017,bend_forward_down
-0.07768750190734863,0.18754999339580536,-0.21642500162124634,bend_forward_down
0.04702499881386757,-0.017737500369548798,0.0193875003606081,bend_forward_down
-0.03492499887943268,0.08607500046491623,-0.19813749194145203,bend_forward_down
0.04331250116229057,0.012787500396370888,0.0193875003606081,bend_forward_down
0.020075000822544098,0.021312499418854713,-0.1443749964237213,bend_forward_down
0.03478749841451645,0.04455000162124634,0.022962499409914017,bend_forward_down
0.06655000150203705,-0.04702499881386757,-0.08566249907016754,bend_forward_down
0.023787500336766243,0.07507500052452087,0.02914999984204769,bend_forward_down
0.09459999948740005,-0.13255000114440918,-0.03437500074505806,bend_forward_down
0.010312499478459358,0.09102500230073929,0.04138749837875366,bend_forward_down
0.10436250269412994,-0.16802500188350677,-0.002612499985843897,bend_forward_down
0.005499999970197678,0.08607500046491623,0.05596249923110008,bend_forward_down
0.11055000126361847,-0.14602500200271606,-0.0013749999925494194,bend_forward_down
0.010312499478459358,0.07026249915361404,0.07315000146627426,bend_forward_down
0.11178749799728394,-0.09831249713897705,-0.028324998915195465,bend_forward_down
0.022549999877810478,0.053075000643730164,0.08291249722242355,bend_forward_down
0.04455000162124634,0.04097500070929527,0.08291249722242355,bend_forward_down
0.11178749799728394,-0.07273750007152557,-0.05884999781847,bend_forward_down
0.05555000156164169,0.03726249933242798,0.08167500048875809,bend_forward_down
0.10312499850988388,-0.029975000768899918,-0.08084999769926071,bend_forward_down
0.040837500244379044,0.04097500070929527,0.07796250283718109,bend_forward_down

0.06902500241994858,-0.03726249933242798,-0.09308750182390213,bend_forward_down
0.010312499478459358,0.0494999997317791,0.07067500054836273,bend_forward_down
0.04331250116229057,-0.0752125009894371,-0.062424998730421066,bend_forward_down
0.036024998873472214,-0.11550000309944153,-0.02708750031888485,bend_forward_down
-0.03973750025033951,-0.0030249999836087227,0.007149999961256981,bend_forward_down
0.03726249933242798,-0.141075000166893,-0.00989999994635582,bend_forward_down
0.058024998754262924,-0.16307500004768372,-0.01966249942779541,bend_forward_down
-0.020212499424815178,-0.09350000321865082,-0.005087499972432852,bend_forward_down
0.006737499963492155,-0.11550000309944153,0.025437500327825546,bend_forward_down
0.09212499856948853,-0.17407499253749847,-0.042899999767541885,bend_forward_down
0.03355000168085098,-0.12773749232292175,0.04496249929070473,bend_forward_down
0.13488750159740448,-0.19002500176429749,-0.05637500062584877,bend_forward_down
0.053075000643730164,-0.12773749232292175,0.040150001645088196,bend_forward_down
0.1788875013589859,-0.2120250016450882,-0.05884999781847,bend_forward_down
0.05431250110268593,-0.10202500224113464,0.01691249944269657,bend_forward_down
0.20212499797344208,-0.22426250576972961,-0.050324998795986176,bend_forward_down
0.0494999997317791,-0.05678749829530716,-0.016087500378489494,bend_forward_down
0.19607499241828918,-0.21559999883174896,-0.040562499314546585,bend_forward_down
0.040837500244379044,-0.017737500369548798,-0.05156249925494194,bend_forward_down
0.1667875051498413,-0.18878750503063202,-0.03932499885559082,bend_forward_down
0.03478749841451645,-0.016499999910593033,-0.10284999758005142,bend_forward_down
0.12636250257492065,-0.1447875052690506,-0.038087498396635056,bend_forward_down
0.053075000643730164,-0.02502499893307686,-0.13461250066757202,bend_forward_down
0.09583749622106552,-0.09955000132322311,-0.038087498396635056,bend_forward_down
0.0812624990940094,-0.03244999796152115,-0.13337500393390656,bend_forward_down
0.0775500014424324,-0.06778749823570251,-0.02956249937415123,bend_forward_down
0.11783749610185623,-0.04221250116825104,-0.11742500215768814,bend_forward_down
0.07878749817609787,-0.03726249933242798,-0.02213750034570694,bend_forward_down
0.1373624950647354,-0.03849999979138374,-0.08813749998807907,bend_forward_down
0.0835999995470047,-0.036024998873472214,-0.00989999994635582,bend_forward_down
0.1288374960422516,-0.022549999877810478,-0.0648999959230423,bend_forward_down
0.0835999995470047,-0.05444999784231186,0.002199999988079071,bend_forward_down
0.1093124970793724,0.005499999970197678,-0.04413750022649765,bend_forward_down
0.08002500236034393,-0.08002500236034393,0.015675000846385956,bend_forward_down
0.08483749628067017,0.03849999979138374,-0.038087498396635056,bend_forward_down
0.08002500236034393,-0.10326249897480011,0.030387500301003456,bend_forward_down
0.060499999672174454,0.07026249915361404,-0.042899999767541885,bend_forward_down
0.03231250122189522,0.07026249915361404,-0.04908749833703041,bend_forward_down
0.07383749634027481,-0.1190750002861023,0.03891250118613243,bend_forward_down
0.020075000822544098,0.05073750019073486,-0.05156249925494194,bend_forward_down
0.060362499207258224,-0.11178749799728394,0.0364375002682209,bend_forward_down
0.029975000768899918,0.03849999979138374,-0.052662499248981476,bend_forward_down
0.048262499272823334,-0.08249999582767487,0.02914999984204769,bend_forward_down
0.058024998754262924,0.05197500064969063,-0.060087498277425766,bend_forward_down
0.04702499881386757,-0.05678749829530716,0.02419999986886978,bend_forward_down
0.09583749622106552,0.07383749634027481,-0.0625625029206276,bend_forward_down
0.036024998873472214,-0.04097500070929527,0.010862499475479126,bend_forward_down
0.14602500200271606,0.12759999930858612,-0.040562499314546585,bend_forward_down
0.028599999845027924,-0.04455000162124634,0.002199999988079071,bend_forward_down
0.19236250221729279,0.1765500009059906,-0.011137500405311584,bend_forward_down
0.028599999845027924,-0.05321250110864639,0.002199999988079071,bend_forward_down
0.20707499980926514,0.23512500524520874,0.02419999986886978,bend_forward_down
0.02983750030398369,-0.05444999784231186,0.008387500420212746,bend_forward_down
0.1863124966621399,0.2681249976158142,0.04372499883174896,bend_forward_down
0.018837500363588333,-0.04455000162124634,0.014437500387430191,bend_forward_down
0.1508374959230423,0.26083749532699585,0.05967500060796738,bend_forward_down
-0.0042624999769032,-0.03726249933242798,0.022962499409914017,bend_forward_down
0.1350249946117401,0.24131250381469727,0.07672499865293503,bend_forward_down
-0.023924998939037323,-0.026262499392032623,0.03162499889731407,bend_forward_down
0.12759999930858612,0.22659999132156372,0.08896250277757645,bend_forward_down
-0.036024998873472214,-0.009212499484419823,0.027912499383091927,bend_forward_down
0.13378749787807465,0.255887508392334,0.11343749612569809,bend_forward_down
-0.04702499881386757,-0.005499999970197678,0.013199999928474426,bend_forward_down
0.16060000658035278,0.31088748574256897,0.15496249496936798,bend_forward_down
-0.048262499272823334,-0.0030249999836087227,-0.00013749999925494194,bend_forward_down
0.19236250221729279,0.3451249897480011,0.19772499799728394,bend_forward_down
-0.03973750025033951,0.0005499999970197678,-0.012374999932944775,bend_forward_down
0.1863124966621399,0.358599990606308,0.23801249265670776,bend_forward_down
-0.03368749842047691,0.0042624999769032,-0.02708750031888485,bend_forward_down
0.11178749799728394,0.35241249203681946,0.26124998927116394,bend_forward_down
-0.021449999883770943,0.018975000828504562,-0.045375000685453415,bend_forward_down
0.012787500396370888,0.31212499737739563,0.258774995803833,bend_forward_down
0.011549999937415123,0.023787500336766243,-0.04908749833703041,bend_forward_down
-0.05926249921321869,0.2656500041484833,0.234437495470047,bend_forward_down
0.036024998873472214,0.014024999924004078,-0.04413750022649765,bend_forward_down
-0.09102500230073929,0.2363625019788742,0.19043749570846558,bend_forward_down
0.04207500070333481,-0.0006874999962747097,-0.02708750031888485,bend_forward_down
-0.08621250092983246,0.21683749556541443,0.13048750162124634,bend_forward_down
0.03355000168085098,0.0042624999769032,-0.016087500378489494,bend_forward_down
-0.05073750019073486,0.19359999895095825,0.07067500054836273,bend_forward_down
0.020075000822544098,0.023787500336766243,-0.012374999932944775,bend_forward_down
-0.0017874999903142452,0.16183750331401825,0.03272499889135361,bend_forward_down
0.007837500423192978,0.04331250116229057,-0.011137500405311584,bend_forward_down
0.017737500369548798,0.15578749775886536,0.018149999901652336,bend_forward_down
0.0042624999769032,0.0518375001847744,-0.011137500405311584,bend_forward_down
0.0042624999769032,0.15331250429153442,0.03272499889135361,bend_forward_down
0.015262499451637268,0.06531249731779099,-0.016087500378489494,bend_forward_down
-0.006737499963492155,0.13378749787807465,0.05967500060796738,bend_forward_down
0.022549999877810478,0.06173750013113022,-0.01732499897480011,bend_forward_down
0.03478749841451645,0.0494999997317791,-0.01732499897480011,bend_forward_down
0.03355000168085098,0.04331250116229057,-0.00989999994635582,bend_forward_down
0.028599999845027924,0.06655000150203705,0.007149999961256981,bend_forward_down
0.02983750030398369,0.10559999942779541,0.01691249944269657,bend_forward_down
0.027499999850988388,0.13859999179840088,0.013199999928474426,bend_forward_down
0.02983750030398369,0.1373624950647354,0.0034374999813735485,bend_forward_down
0.03959999978542328,0.12155000120401382,-0.006324999965727329,bend_forward_down
0.04331250116229057,0.10559999942779541,-0.012374999932944775,bend_forward_down
